@relation sentimentos

@attribute text string
@attribute feeling {Negativo,Neutro,Positivo}

@data
'“PT tem que deixar de lado toda palhaçadinha de nova constituição, controle da mídia e demais babaquices que intelectual petista burro enfiou no programa porque estava com raiva do impeachment”, hahahaha, @NPTO, tu é foda :P https://t.co/pJ6Zc6t1e8',Positivo
' Eu não sou uma pessoa vingativa  foi a maior mentira q já me disseram até hoje ... e olhem q tb já me disseram q o pai natal existia :)',Positivo
'@larryforking @imHaruyuki odora me marcar em videos, mas quando eu quero parar você pra conversar, vc vira a cara e da uma de ignorante  não quero saber de política . Pois, eu só vou lhe responder esse vídeo pessoalmente :)',Positivo
'#TPSWinners Parabéns :) Clique aqui para participar e ser recompensado: https://t.co/fNS1sRF6zp . . #Monday #MondayMotivation #LuckyDraw #WinnerAnnouncement #TPSSweepstakes #TPSLuckyDraw #TPSMonday #ThePanelStatio https://t.co/y9Bgdj63gR',Positivo
'Acordei cedo para ir fazer as análises mas assim que cheguei a casa adormeci logo :))',Positivo
'Bom dia @tiosergioluiz !! Uma ótima semana! E a luta continua... :)',Positivo
'@robertoborini Tô na mesma, elegi um deputado estadual, posso pedir o que quiser agora? Dizem que se eleger 3 políticos pode pedir música no fantástico :)',Positivo
'é hoje :)))))) https://t.co/YnyCqu6kcG',Positivo
'Minha irmã e a amiga dela que apoiam o Bozo dizem que pt é tudo ladrao. Quando eu andava com elas, com meus 15 anos, os amigos delas faziam roubos de carros e motos e ostentavam com seus carros e motos caríssimos mesmo sem ter conquistado pelo trabalho. Acho engraçado :)',Positivo
'Só acordei agora :)))',Positivo
'@diegalvez Oi, então sou da bahia e meu governador não deistiu de mim :) @costa_rui',Positivo
'O PT já reclamou do golpe que sofreu do eleitorado? :-) #Eleicoes2018 #Eleicao2018',Positivo
'Bom dia e uma ótima semana, tchurma :) https://t.co/WKY5jFi3Je',Positivo
'O Benfica é mesmo uma MERDA!! :) @alicesgoncalves @inglaterra6969 @sofia_s_v @ isabela',Positivo
'Ei, estou com sede. Lembre-se: 450ml. :-)',Positivo
'boa tarde e meio dia :P October 08, 2018 at 12:00PM',Positivo
'Bom Diaa! :D',Positivo
'@RosaACL Bom dia, Rosa! Vamo que vamo! :)',Positivo
'Bom diiia viajante, mais uma manhã começando! Já conferiu as novidades do blog? Bora lá, compartilhe :) https://t.co/08FbK7Gqx4',Positivo
'Bom Dia :D',Positivo
'Adoro quando as poc são trevosas no jogo do Pokémon Go! :D https://t.co/vXhtVgm4VC',Positivo
'Estudar na faculdade já é difícil agora imaginem com a matéria em inglês :-)))',Positivo
'@cleaman22 @JenSoares73 @jppaullim @gduvivier Não kkkkkkkkk mas o motivo não é da sua conta :)',Positivo
'@trouxavcs MTTTTT dinheiro, é bom :)',Positivo
'Vou entrar em grupos do ZAP pra tentar converter algumas cabeça do coso. Alguém me add em grupos de ZAP pro coiso :p',Positivo
'Eu perdoo todo brasileiro que nos insultou na copa que venha tudo para cá que o vosso país esta fudido com Bolsonaro. Portugal está de braços abertos :) 🇵🇹❤🇧🇷',Positivo
'@DavidAmorTv Que recordos da avoa! :-)',Positivo
'Nokia 1100, eu achava ultra leve este telefone... :) https://t.co/s71aQZ2gGD',Positivo
'@thecosmx Valeu demais, Júlia! :) Boa informação pra mim é tudo e eu tento sempre trazer isso pro meu meio. Mas na real sou eu quem tenho que agradecer ao @NexoJornal por eles fazerem um jornalismo com uma qualidade absurda e ainda bastante acessível',Positivo
'bom dia bom dia, ótima semana com feriadinho e também com sweet :D',Positivo
'@lilianigromaia Mas vai deixar um ditador, machista, faciscita, homofobico e opressor ganhar as eleições :)',Positivo
'E sabe o que é melhor? Não vi ninguém fazendo nada por mim. :)',Positivo
'@jiminshiw @Bolin_bts :) Espero ganhar pois nunca ganho... Boa sorte a todos (as) Fighting! ★•★',Positivo
'3 dias sem dormir direito e só com um desejo me jogar de uma ponte tá top :)',Positivo
'#AgoraÉHaddad bom dia e vamos a luta ✌️:)',Positivo
'Nunca pensei que fosse ter orgulho da cabeça política da minha mãe. Acho que não a conheço direito. Que bom que ela surpreende de forma positiva :)',Positivo
'voltamos @maa_davanzo espero que goste :)',Positivo
'Bolsonaro pode não matar diretamente mas já vi inúmeros casos de amigos meus sendo ameaçados por seus eleitores inclusive já tem diversos vídeos :) https://t.co/1lLyOjxLho',Positivo
'@ojamesfranco pra mim a imbecilidade vem do outro lado :)',Positivo
'@taeflirtz aish ♡♡♡♡♡♡ :))))))',Positivo
'Bom dia e boa semana! :D Não querendo arruinar a vossa carteira logo no início da semana, queria só dizer-vos que ontem publiquei um video com openbox da Maquibeauty Portugal. ;) Contem-me por lá se têm algum destes produtos e o que acham sobre eles. :* https://t.co/zxtxmfblV1',Positivo
'de verdad espero que ver algo mas de Chuunibyou demo Koi ga Shitai!, :)',Positivo
'Você sabe q o dia vai ser bom quando o bus q vc tá bate e qd vc consegue chegar na UEMA descobre que não vai ter o primeiro horário. Rsrs. #Segundou :)',Positivo
'@PontesLucas22 @Pepe_itaboray @Ikaedihlondon Pq eles exploram países emergentes :)))))',Positivo
'@pmcoelho @anobrega85 Pois :) mas esta mensagem dificilmente seria divulgada por quem não estivesse lá. Não seria tão  evidente  que se fizesse cobertura (mesmo estando lá o PR e que, nesse dia, esteve noutros locais, mais acessíveis).',Positivo
'@ManUtdBR E SEGUE O LÍDER E ATUAL CAMPEÃO DA PL!!!! Próxima partida o United enfrentará o Chelsea fora de casa. Bem que o time vermelho de Manchester poderia ajudar os vizinhos barulhentos e arrancar um empate, já que o time, em 8˚ lugar, só está servindo para isso mesmo. :P',Positivo
'o Maia é parvo :)',Positivo
'@EmaellyA Menina que deu rt no meu tweet, você não é anta você é linda :)',Positivo
'foo :) : 863f5605-2854-4425-9c1e-4dc3ae03e3f4',Positivo
'fiquei sabendo q a materia q vo fazer prova hj a média eh dividida por 10 :) qual a doença desse cara',Positivo
'Mais uma Super Cliente Ginova que partilhou a sua compra :D e Tu já partilhaste a tua nova compra ;) Partilha no nosso mural e coloca as Tags #ginova e #clientesginova https://t.co/rUfvblXgAe',Positivo
'@tinacasagrande_ @Leleraupp99 parabéns linda q corajosa que vc é!!!/$1$:):$ vote 13',Positivo
'@yutamai_ tudo bem, vou chamar sim :) 💕',Positivo
'@vacefoder A mãe não sabe de metade :)',Positivo
'No mais, eu posso escolher minhas fontes de informações, quem vou seguir nas redes sociais e com quem vou tomar umas enquanto alterno riso e choro. Não me contamino pelo pessimismo e nem fujo da realidade. Só quem pode mudar alguma coisa é a gente mesmo. Bora lá, então :)',Positivo
'Como foi o melhor sonho que você já teve? — nao lembro :p https://t.co/ny7K1MkuSy',Positivo
'Essa hora da manhã e eu já tô batendo boca com bolsominion Bom dia :)',Positivo
'Na próxima João :D Já me orgulha ver que muita gente quer mesmo mudar https://t.co/Am5XG5dYl9',Positivo
'@damnjungchoke Vape pa :-)',Positivo
'Atrasada mas indo sentadinha no metro :)',Positivo
'@eurenesilva Oi! Ainda que tardio. :)',Positivo
'vou usar lentes progressivas finalmente e daqui a dois anos lentes de contacto :)))))',Positivo
'@conturcionistas @Calcanhar_Viena @atascadosilva @BaiLinhaeCruza @CremeAcido @PortoUniversal @Desde1893 @joanamarques140 @portadezanove @jfernandorio Choro pré-jogo? Desde o vosso último jogo, quem anda a chorar são vocês. Tanto chroraram que tiveram a dupla padreca que vos deu jeito. :)',Positivo
'@marcelvanhattem Isto ai, e parabéns por ter ganho, quanto mais gente boa no governo melhor :) Vamos que vamos, no segundo turno vamos liquidar está fatura :) 17 neles',Positivo
'@bernardopkuster Votei em Bolso e voto de novo nele :) sou do nordeste e infelizmente meu povo não acordou.',Positivo
'@Kccmarvete Pai - Geraldo coisinha lá (entendo nada de política alguém me ajuda kskksks) E minha mãe - Ciro Gomes Os dois odeiam o bozo :)',Positivo
'@jennievocalzs @colffeur se quiser conhecer é só me chamar :)',Positivo
'@diogomgcruz @insoniascarvao Eu também sou um bot! :P',Positivo
'@Purecas @joaomatoso2 @RossalynWarren :) beijo',Positivo
'Amém mamãe, ensinei direitinho :)))',Positivo
'Vamos falar de coisa boa? José Carlos Araújo, Benito Gama, Lúcio Vieira Lima, Imbassahy e Tia Eron não foram reeleitos. :D',Positivo
'@hawkeyeswiftie @Camila_Cabello Corajosa você viu :)',Positivo
'@fluorescencio :)))) não faltou muito',Positivo
'@marisagil3_gil E os 200Mil ? Sobra mesmo, dá até pra aumentar patrimônio de forma extraordinária :)',Positivo
'@achoaleas @Haddad_Fernando Hey, tamo junto, viu?  Aponta pra fé e rema . :)',Positivo
'esqueci-me da capa em casa e é a primeira vez que me esqueço de material para a escola em casa :))))',Positivo
'@madebypepper @___Jota___ obrigada! depois vou lá cuscar :)',Positivo
'@yxttogami Bom dia, as coisas vão melhorar :)',Positivo
'Eu mesma :)',Positivo
'furooo :)',Positivo
'Segunda feira com S de sem ânimo :)',Positivo
'@Bonnie_TheFox @franciscomnunes Pois. Espero que seja uma menina bonita :)',Positivo
'So estao 32 pessoas à minha frente na caixa :)',Positivo
'até no meu dia livre tenho de vir a correr a escola :)',Positivo
'@raimbcat a minha escola tá tendo aula nesse exato momento. Minha sala se reuniu pra ninguém ir, agr tem 5 pessoas na sala, bando de pau no cu :)',Positivo
'@StarMendesSky Que bom que ninguem da sua familia ficou desempregado por culpa do PT, deu muita sorte :)',Positivo
'@nadanovonofront @Haddad_Fernando Ele teve 94 votos em São Bernardo. :-)',Positivo
'@GabrielleHeinz Em nenhum momento te ofendi ou quis ofender @GabrielleHeinz . Eu te sigo pq gosto das postagens não políticas e gosto de arte :-)',Positivo
'@jiyanand @msgsu_dayanisma Bomonti de :)',Positivo
'@RioneroEduardo @pablovillaca @Juninhope08 q bom que vc esteve estudando sobre fascismo por esses dias :) era justamente isso que o fascismo ´´defendia´´ https://t.co/ECV48fFORa',Positivo
'@rebollosep Continha nova :)',Positivo
'@roxmo Lindo, isso. Ele vai anular o voto? :D',Positivo
'ia perdendo o ónibus :))',Positivo
'Bom dia!!! Vamos lá :)',Positivo
'escuta e tire suas próprias conclusões :) — Putz https://t.co/rTrvDnJ1VW',Positivo
'#SegundaDetremuraSDV vou considerar a última coisa q escrevi... opa vc n leu?¿ Segue ae para vê então :)',Positivo
'Delícias do nosso café da manhã :)',Positivo
'Estou doente :)))',Positivo
'to tao feliz que a jessi voltou :) 💘💓💖💛',Positivo
'Bom dia e ótima semana à todos! :) Poligeomeca - Referência em válvulas industriais desde 1973! https://t.co/yOc6peXZWZ',Positivo
'A queima e a latada só me dão constipações :) estou farta :)',Positivo
'TEMPORARY :))',Positivo
'Somos patrocinadores do Agite NH, que ocorre no próximo domingo, dia 14 de outubro! Muitas atrações estão programadas! Participe conosco! :D https://t.co/4ZdUEo5BMP',Positivo
'Se você está procurando a pessoa que vai mudar sua vida é só se olhar no espelho :-)',Positivo
'Eu so dormi 5 horas e estou bué bem disposta :)',Positivo
'Bora :) — viajando para Guarapuava',Positivo
'Hoje vai rolar essa palestra de DevOps e um pouco de BigData em SP e aqui esta para download :) #ibmclouddiscovery https://t.co/Fr6UJwXUEP',Positivo
'Primeiro um anime que terminei recentemente! Utena :D Adorei a personagem da Anthy! 😆🌹 #inktober #utena #shoujokakumeiutena #filetterevolutionaire #anthy #himemiya #fanart #ink #illustration https://t.co/RSJ3sCBhIK',Positivo
'@danielgodem @sc_eloisa pq diferente de vc, eu sei que existem mais de 200 milhões de pessoas no brasil e sei que tirando os homens, brancos, heteros e ricos o seu candidato vai foder c todos, inclusive com o meu gênero e o da eloísa :)',Positivo
'@conturcionistas @BaiLinhaeCruza @CremeAcido @Calcanhar_Viena @EPlurCorruptum @PortoUniversal @Desde1893 @joanamarques140 @portadezanove @jfernandorio Acho que o deviam chamar à razão, de facto. Andam as pessoas a ordenar esta gente, depois vai-se a ver e desatam a sancionar pontapés nos adversários. U-ma ver-go-nha! :)',Positivo
'cris merece alguém muito melhor que você — não é isso que ela diz :) https://t.co/8jhyaCrSpm',Positivo
'Blusa Estampada Preto Cetim e Viscose Stretch é encantadora e deixa o look super charmoso. Roupas Plus Size é na Beline. Confira em: https://t.co/yKjAxls08J :D #modaplussize #eusouplus #meuestiloplussize #beline #roupasplussize #roupasfemininas #modafeminina #plussize #look https://t.co/vN2BgnXgnG',Positivo
'@ADCpcao_ Antes corrupção do que fascismo :)',Positivo
'dei unf em todos que seguem o bolsonaro :)',Positivo
'tá, hoje é meu aniversário :)',Positivo
'@KrlhSloop E pq eu sou seu fã aí eu queria colocar sua skin pra sempre lembra de vc :)',Positivo
'preciso de gregar outra vez e a minha colega de casa está na casa de banho :))))))))))',Positivo
'@akwyz Caro António, acho que todos sabemos a resposta. :) Por isso é que escrevemos que têm ADN português.',Positivo
'@marcobatista não confirmo nem desminto. :)',Positivo
'Eu tive feriado, recesso, sábado e domingo pra terminar meu artigo mas preferi deixar pra fazer hoje que é a data de entrega :)',Positivo
'@gus_cord Te entendo total...mas é nesses momentos difíceis q a gnt tem q se unir e ficar junto de quem a gnt ama...Lembre-se acima de tudo q vc n está sozinho :)',Positivo
'eu já to na final em fisica, literatura e matemática que ótimo :))',Positivo
'@Taba_ca_ Deixei pq não qria destruir vc :)',Positivo
'@CarolChristo Tem certeza? :) hehehe',Positivo
'Acabei de ouvir um pagodin! Simbora pra mais um dia! :)',Positivo
'@crysjobli Ganda :)))',Positivo
'@juhsilvahh25 obrigada pelo lyrics certo :)',Positivo
'@ruizduu Espero algo melhor do q o pt ja tentou fzr em 13 anos e não conseguiu :D',Positivo
'@Icar0_o vou assistir entao :D valeeeu pela dica.',Positivo
'Esqueci do Requião e da Vanessa Graziotin no texto, vai melhorar mais ainda :D',Positivo
'foo :-) : e81e8c2b-8d08-4308-bcae-fa23b3bcf53e',Positivo
'Obrigado por ter me feito de troxa :)',Positivo
'alguém me chama :)',Positivo
'@_ester_sf @Mih_silva17 @BrunelleSousa Pode contar cmg :)',Positivo
'Felicidade da minha pessoa que não discutiu política com ninguém :)',Positivo
'Galerinha linda que compareceu na minha live, muito obrigada! &lt;3 Não tenho feito live frequentemente porque meu computador ainda não é bom o suficiente pra stremar alguns games. Mas tentarei o que puder! bjobjo! :)',Positivo
'@nadanovonofront Bom dia Léo, te enviei email... quando puder dá uma olhada. Obg :)',Positivo
'@luvjiminshi @BTSNewsBrasil @BTS_twt aaaaaaah!!! entendi!!! espero muito que venha pra cá. mesmo. obrigada por me esclarecer :) 💖',Positivo
'Cheguei antes do cara :)',Positivo
'@juliabaitelli @manifestobarofc Melhor de todos, eu ia a cada 15 dias lá, amo demais :)',Positivo
'@AuriceliaRibei5 Pra ganhar o voto dos nordestinos, deviam pelo menos agir como os políticos, mimar pra conquistar nosso voto... Mas tão é esculhambando a gente. kkk seja o que Deus quiser Auricelia. :)',Positivo
'@lobinhoo_ Diz que sim :D',Positivo
'@nanyhill Agora já podes andar nelas em Lx :)',Positivo
'@kyokuga Yape. Lembro-me que nesse tive grande breakdown e tive de me levantar e ir apanhar ar e beber café e depois voltei e comecei a fazer Mas honestamente o esforço nem importa porque ele dá a mesma nota à turma toda :)',Positivo
'Vou acabar o tb e vou ver tv :)',Positivo
'@Fnac @Honor_FR @MaggotsDVick participe ! :)',Positivo
'@martinsvitorugo Tamo junto contra o ódio, a xenofobia, o racismo. Vamos lutar até o final a favor das pessoas. :)',Positivo
'@Thais_pz Oi Thais, tudo bem? Podem usar com créditos. Fui eu que filmei sim. :)',Positivo
'Trampo tá calmo hj :)',Positivo
'@drehenrique47 @iloverapbrasil @kirchner_camila então né já tentei me arrumar mas continuei feio então desisti :)',Positivo
'Só a Sofia pra melhorar meu dia :)',Positivo
'Só quero desaparecer :)))))))',Positivo
'a única cena de apanhar autocarro em sete rios é eu não saber qual é a linha :)))',Positivo
'@SOMOSPORTOCRL ganhar ao porto é tao raro q é motivo para deitarem o pombal abaixo :)',Positivo
'Dirão alguns que tive apenas 429 votos. Levando-se em conta que voto se conquista na rua e que eu não fui pra rua por conta do meu filhote recém-nascido, considero-me vitorioso e grato a cada um dos 428 que me honraram com seu voto. Descontei o meu, também votei em mim! :-)',Positivo
'e parabéns pra mim q mordi o outro lado da lingua dps de ter passado uma semana com o lado oposto dolorido :)',Positivo
'@pinheiro_paes @annewithanebr Melhor se arrepender do que está morto. :)',Positivo
