@relation sentimentos

@attribute text string
@attribute feeling {Negativo,Neutro,Positivo}

@data
'@natanaelrodrigs Hey, Natanael. Você já consultou seus pontos por lá? É uma promoção imperdível! :)',Positivo
'Levem-me a ver o pôr-do-sol à praia e ofereçam-me um girassol, serei a gaja mais feliz do mundo :)',Positivo
'@rugby5rcmc @RCMC_rugby @ChatouInfos @VilledeChatou @LIFRugby @courrierdesyvel @LeParisien_78 Bravo ! :-)',Positivo
'O ceu aqui ta bue giro e nem chove :)))',Positivo
'Tô com tanta sdd do meu pai q até passei o perfume dele, agora tô com o cheirinho dele :)',Positivo
'Em vez de estudar estou a ter uma crise existencial :))',Positivo
'a sorte está comigo :))',Positivo
'Eu sei cozinhar :) https://t.co/vx5RyJEDFU',Positivo
'@dhorta8 @nfbp1977 Claro, senão teríamos todos a mesma opinião e isto não teria piada nenhuma :)',Positivo
'foda q essas coisas so acontece qnd to sem pc :D https://t.co/8QxmllR1m2',Positivo
'O ápice do meu dia foi um sorvete de doce de leite :P',Positivo
'A mariana fez m uma surpresa e veio m buscar e o meu dia melhorouuuu :)) https://t.co/DuTCmByah5',Positivo
'@cacaucb paquerando o fundamentalismo, Cacau? :)',Positivo
'Se eu te chácara na dm será que vou ficar no vácuo? — Ninguém fica :) https://t.co/G0YAgCVMJG',Positivo
'@QuelDonega Quem usa lol aprende a se portar melhor perante as dificuldades da vida :))',Positivo
'#SneakPeek of a #comicpage - #FogoFatuo for @ElciddoCerrado #space #armor #light Mano, ta muito daora *¬* sou do tipo minucioso, ta demorando paca cete, mas, vai compensar :) em… https://t.co/TfHmhZSSTj',Positivo
'@ccerva77 Colega tas no Twitter tal como tu podes por essa merda a implorar por rts, eu posso dizer para pararem com essa merda. Agora sim podes deslocar te para o caralho q te foda já não conseguiste manter o nível :)',Positivo
'bom dia anjo, pq você quase não marca @bts nos seus tuites? não estou criticando apenas curiosidade :) — oi meu amor. é por causa do twitter. ele me bloqueia se eu usar muitas tags ou marcar muitas pes... https://t.co/xG2N4lEcxr',Positivo
'@Santtrax_rr :) breve piro',Positivo
'-VOCE RECEBEU UMA MENSAGEM NO SEU ANUNCIO :D -  aceita troca  https://t.co/B4Lrwk6fJv',Positivo
'@_bitts_ Pensei nisso também! Ela tá cobrando os dois faz tempo! Mas acho a viagem mais urgente. OBRIGADA!! :) https://t.co/CzgvC6mBS8',Positivo
'@alexlimareal @carloshotta é verdade esse bilete aí @MJamille? :D',Positivo
'saudades de ter manuais escolares, tipo eu não sigo a aula como deve ser e depois lixo-me :))',Positivo
'Hoje tem estreia aqui no Plaza Shopping Itu &lt;3 : Pé Pequeno. As crianças vão amar todas as aventuras. :) Adquira seu ingresso: https://t.co/yS561LNR0Q https://t.co/p5w69dWg2w',Positivo
'@jaimealves A única possível :)',Positivo
'@karinerib Qualquer dúvida, é só falar :)',Positivo
'Otimizar o cadastro de hóspedes trará maior agilidade no atendimento e melhor acompanhamento de informações relevantes para o seu negócio. Saiba mais, acesse https://t.co/hsKbPqhAAo. :D #hmax #blog https://t.co/X78XtvOaPw',Positivo
'Sei q sou suspeitíssimo, mas não é pq voto Haddad, é pq NÃO GOSTO DO CIRO :D Vou fazer 45 anos e sou cearense, já votei nele 2 vezes até... e NÃO GOSTO! É uma mistura de Collor com FHC, tudo pelo ego e pelo poder, não há real preocupação com o povo, o povo é um meio apenas...',Positivo
'@isasilva032 não digas disparates isabela :)',Positivo
'E o seu ta PRESO. :D https://t.co/T6yQ4Udagl',Positivo
'Felicidade do dia :D #Repost lendaribr with get_repost ・・・ MAIS VENDIDO Ainda em pré-venda na Amazon,  O Corpo , de Rodrigo Ortiz Vinholo, já é o mais vendido na categoria  Suspense… https://t.co/edcmVOluhK',Positivo
'@Isabella_Lobao Sdds Puerto/ Speed (energético argentino foda) + comida barata de Foz :)',Positivo
'A pessoa lê tudo que você posta, e finge que não leu ;) Mas acaba se entregando, nas postagens que publica depois :)',Positivo
'A sorte é que há gelatina de mirtilo para a sobremesa :))',Positivo
'A descoberta de hoje foi o @paodecast. Valeu @jeskagrecco pelo RT deles hoje cedo. Tô desde então emendando um episódio no outro. :)',Positivo
'Vi uma menina muito parecida com vc, mas ela não era tao linda quanto vc — HAHAHAHAHAH po brigadaooo :)) chegar nesse nível é difícil mesmo, confesso 🤩 (tô brincando) https://t.co/D8L3dnS3yh',Positivo
'@Lothloren @lili_franken @DontComeNearMe Acabei de comprar uma pantys! Chega semana que vem :D',Positivo
'@welingtonfortes Agora adulto só recebe o saquinho... :p',Positivo
'@johnofcial estou bem, amore 💕 :) e vc?',Positivo
'@calheiros53 e já agora…a conta BancadaDigital é minha :)',Positivo
'Ofereçam-me as vans old skool :))',Positivo
'Espero bem que os meus pais me deixem ir passar aquele fds a coimbra :))',Positivo
'Se CD PROJEKT RED não divulga, eu divulgo :) Gameplay de #Thronebreaker (via @GameSpot). O que acham??? https://t.co/34rT97wSb1',Positivo
'És bue merda, muda-te de pais faz esse favor a toda a gente :)',Positivo
'@FC_Pereira Como não emagrecer :)',Positivo
'@CastmyWrath @EnricJuliana @QuimTorraiPla Haha :) bno si lhi vols dir aixi',Positivo
'Erex uma gata né — :) https://t.co/RCKkUj6oCU',Positivo
'professora isabel pinheiro be like!! dei-lhe uma resposta dessas uma vez e acabei com uma falta disciplinar :)) https://t.co/6XvGpVqaSs',Positivo
'Olá amigos acabo de derramar coca cola nos seguintes itens: notebook, celular, contrato ja reconhecido firma, papéis de trabalho e na minha agendinha nova :)',Positivo
'@dominevess Q bom :)',Positivo
'Conheço a há tão pouco tempo e já gosto tanto dela :)',Positivo
'@lixuiz_ isso so tem 3 anos :)',Positivo
'@muOLindoArtista @SrWilsonCCA MEU DEUS, É ELE, ELE MESMO O GAMER, O MAIOR GAMER DE TODOS OS TEMPOS!!! o LUCAS!!!!! agora sim o Ash vai chegar e mandar aquele  It s hot  parabéns pela arte btw ficou sensacional, você vai dominar o mundo algum dia se continuar nesse trilho :)',Positivo
'@anaflavia_st @beatriz_flr Isso @beatriz_flr a gente se encontra no domingo também :)',Positivo
'Reouvindo @magickando e rindo novamente a soro Kartoffel da,@ju_ponzi. Muito bom :D',Positivo
'Já topei tudo peeps babes, esses sorrisos e questions não me enganam :) &lt;3',Positivo
'Cientificamente Pescando :) No dia 5 de outubro, às 10h00, vamos estar com Carla Sousa Santos (investigadora do MARE - ISPA) e descobrir as espécies nativas de peixes que existem nos rios em Portugal e quais as ameaças que enfrentam. No rio... https://t.co/qOM3KA6Gd6',Positivo
'Sair do banho pra ficar a cheirar a estrugido :D',Positivo
'Meu EP novo saiu essa segunda :) Lofi Hip Hop (música para relaxar, estudar) . Espero que curtam! https://t.co/fDyq00xxee',Positivo
'@wtf_joao07 olá tanker, já foi postado. Está no fórum :)',Positivo
'Nunca discordem do buzz, viu?! Ele nunca mente :) Tirei 13 de 10! https://t.co/XQiXe6qXZQ',Positivo
'@maldsuado @RogerioPaulo @ana_s1906 ahahahhaha Terei cuidados redobrados, sendo assim. :)',Positivo
'@ShootTheFucker Eita agora ninguém segura nois :p vou pegar a minha definitiva segundaaa',Positivo
'@Miguel_LPereira Duas horas de Alfa. É isto ou a BTV. :)',Positivo
'hj é o dia das b-girls no Red Bull Bc One :) https://t.co/6SvXfMhhkV',Positivo
'Que tem entre vc e a raissa? Não eram amigas? — Esse assunto já morreu :) https://t.co/QhZLhuebX4',Positivo
'@guitarrasfoda já agradeço :)',Positivo
'Mano no dia que minha sala não fique que nem uma sauna Eu fico bom a matemática :)',Positivo
'Breve história de como comecei a usar bico de pena e como isso desenvolveu meu estilo: https://t.co/AEw0QwGqts Tema do próximo curso na @a_hipotetica :D https://t.co/7BABvTWKr9',Positivo
'@Cristylik Hey Cris, tudo bem? Concordo plenamente com você, estão de palhaçada. Eu pretendo repostar sim, talvez em outro site ou em uma conta separada. Aviso assim que estiver com tudo pronto :)',Positivo
'Isso é psicológico :)',Positivo
'@_Thaixxx_ Estudei tirei 4 :))))) feliz eu to ou n',Positivo
'@belleassun Vc não está sozinha :)',Positivo
'domingo faço 16 :)) https://t.co/bPDPc6M4q5',Positivo
'Ok eu não tenho medo de trovão, tá tudo certo :)',Positivo
'que linduuuuuuuu :) :) https://t.co/BRGrErVDMm',Positivo
'@nanaciao linda vc viu :D https://t.co/dNgHv617ZM',Positivo
':) vcs são demasiado complexos',Positivo
'Minha psicologa: Vamos enfrentar seus medos :D Eu, no canto do quarto escondida: ah...vamos c:',Positivo
'se é pra falar o óbvio nem abre a boca :)',Positivo
'@filipegafc ainda respondo ao que eu quiser meu amor :)',Positivo
'Quer ganhar dinheiro? venha comigo na aposta da corrida dos galgos....10 greens hoje...:)',Positivo
'@beapintooo :))) até quero ver quando chegar a casa e a minha mãe ver q estou demasiado animada',Positivo
'Gostei de um vídeo @YouTube https://t.co/y73QvOFUxT Way Too Close Up Kisses :D:',Positivo
'@J_Pomba19 mas que personagem!! “ tu é dá mádêra?” 🍻Ahahahah volta expo tas perdoada És um querido, qualquer cena já sabes :)) ❤️',Positivo
'@Gingy7891 col sorriso durbans! :D',Positivo
'@BeatrizBublitz gostei dela tbm :)',Positivo
'Publiquei o meu primeiro video no youtube, vão lá ver manos :))) https://t.co/SouT6FiVUf via @YouTube',Positivo
'@PAPICAPO007 @_Martins_11 Nao quero :)',Positivo
'Essa hora era pra eu estar debaixo desse Sol quente, com a mochila nas costas, correndo atrás de Cosme&amp;Damião e sendo feliz :)',Positivo
'Não é a primeira vez :) — Okaaay https://t.co/qsZi6J2P1d',Positivo
'@tom_xd @ladygaga Parabéns! :)',Positivo
'Essa pessoa que está por trás deste Instagram merece o mundo! ❤️ Leiam os Tweet debaixo também :) https://t.co/l8dApSZHvF',Positivo
'@B_ozinha11 ya, ja tinha lido na net :P',Positivo
'@o_anjo14 @dfcv82 Se achas que vocês não tão pressionados... Vê-se pelos vossos dirigentes :)',Positivo
'Gostei de um vídeo @YouTube https://t.co/UoJn6HElJH é o meu patrão :)',Positivo
'@pedrofrnnds @whymattgirl Pedro, nenhum dos dois está disponível ainda. O dia escolhido do Lolla Day não poderá ser alterado. Fica de olho nas nossas redes e site oficial. Divulgaremos tudo por esses meios :)',Positivo
'@ubiracialves :) ta bom',Positivo
'Acabei de ligar á minha vizinha que por acaso é minha avó para vir a correr matar um bicho voador gigante que está na janela :))',Positivo
'@i_consequente Ora essa! :D',Positivo
'Retro Ninja Polar isteriz :) https://t.co/WRQMOkFgsR',Positivo
'Quer saber por onde passamos? Siga o nosso #Instagram :D https://t.co/GUbiTwFRoQ #WomenUpGames https://t.co/wGJlnPMoHh',Positivo
'deixem minha tarde feliz :) https://t.co/VYdqAdePs5',Positivo
'Que alegria :D',Positivo
'Olha aí, o Francinha sorrindo! :D &lt;3 Show dele hoje na Casa Quatro Ventos, às 20h. https://t.co/WirActIsS5',Positivo
'@behindgabe olha quem tá aqui de novo :)',Positivo
'Vídeo novo no cana meus amores, espero de coração que gostem :) https://t.co/u6w6bV0The',Positivo
'@RuiPedr93560111 Ui que medo. Pelo menos temos uma coisa em comum não gostamos um do outro :))',Positivo
'Dólar caiu :) - R$3,99 às 15:20',Positivo
'chuva tbm chegando aqui na XZL (eXtreme ZL :P) #informei https://t.co/74vUtJzb96',Positivo
'@garbelini Eu comecei a ver, mas nunca terminei. Ta na hora de voltar :)',Positivo
'a prova cabal de que os computadoreS da maça tem diferença alguma dos computadores como previsto por Alan Turing. :D https://t.co/DlqE4jUDCC',Positivo
'Quem me magoa no pé q me dói e não pede desculpa como deve de ser devia sentir a minha dor :)',Positivo
'já li muita au por hoje, agora é hora de att a minha :)',Positivo
'@LuisRodrigues98 Primeiramente podes parar de citar, simplesmente responde ao próprio tweet. Aquilo da palavra raça com a stora de inglês... O stor de filosofia quer se meter :)',Positivo
'@helogb Eu já joguei, chorei muito, fiquei a noite toda acordada para poder jogar quando o último episódio saiu :p (Ou jogar em live?)',Positivo
'este ano tou bue bem com toda a gente :D',Positivo
'@SaabBrasil Nossa q vontade. Manda por sedex :)',Positivo
'@RossPortugal1 Sabes se os The driver era vão fazer alguma tour, já foi falado alguma vez? :)',Positivo
'@tsrgaryen se o certinho e bem resolvido nem sempre é a melhor coisa :)',Positivo
'@clarasouto10 @mariabarros4002 Foste tomar a vacina cadelinha? :)',Positivo
'quando você só tirou foto bosta durante a semana e tem que apresentar mesmo assim e passar vergonha :)',Positivo
'@cnt_pr Proposta sábia, ainda temos estadistas e salvação no mundo. Pergunto se o @Cardoso teria participado da equipe técnica do projeto...:)',Positivo
'pelo menos vc me diverte :) — É o mínimo q eu posso fazer né https://t.co/H4zSIIp0fz',Positivo
'@Cardoso  Essa informação é imprecisa , Cardoso ;) :D',Positivo
'sempre q você me da bom dia eu fico com um sorrisão no rosto — :) https://t.co/70gIJPNHXU',Positivo
'Tem umas fotos como essa que eu olho e fico pensando a pessoa indo tirar a foto ... HMMMMMM TEM UM BAGULHO AQUI QUE SAI AGUA VOU USAR PRA ME MOLHAR E TIRAR UMA FOTO COM CARA DE QUEM TEM UM PAU NA BUCETA PRA PARECER SEXY :) KKKKKKKKKKKKKKKKKKKKK Que merda kakakakak https://t.co/ycWrz4mksV',Positivo
'@omahababie Pode :)',Positivo
'Nossa mana Lorena Simpson está de volta! :D https://t.co/6RxKBwmi6f https://t.co/6RxKBwmi6f',Positivo
'acho que vou na piscina agora :p',Positivo
'nada contra sua opinião.... mas você é burra :)',Positivo
'Há um ano! :) https://t.co/wVDtvAI8fU',Positivo
'Há um ano! :) https://t.co/mII0X4pl3A',Positivo
'Muito bacana / estou a gostar muito de conhecer , gira e muito bacana e tens sempre uma forma de pensar muito positiva , és uma querida comigo :) / defeito - confiar demais nas pessoas / qualidade - nehuma :) https://t.co/QgU1pXGbHR',Positivo
'@yas_2909 @arysanto_ss quem falou mal ? vamo atrás :)',Positivo
'Comprar coisa no ML que é de SP num dia é receber no seguinte :D',Positivo
'@Renk_lol @Moondded MÃE EU SOU HIGH ELO :)',Positivo
'Eu amo ventos em São Paulo pois trás todo o cheirinho do rio pinheiros pra cá :))))',Positivo
'@Margarida_rochs Assim sim :)',Positivo
'@fefito @AlexyaSalvador @TBarbaraAires Se puderem ajudar a divulgar... :-)',Positivo
'Tem uma mina que eu conheço que fica “AI NÃO PQ RESPEITO BLA BLA BLA TEM QUE RESPEITAR OS IDOLS” e a cada três palavras dela, dez são menosprezando bts, parabéns sua hipócrita do caralho :)',Positivo
'@CyberDrunk_ quer duo? :)',Positivo
'A minha Sarinha feliz, taooo bom :)',Positivo
'arranjem outro motivo pra odiá-la, pq reclamar e falar mal dela por conta da Nagini não faz o menor sentido o que está acontecendo é épico, o retorno de uma saga histórica aos cinemas. participem disso :) https://t.co/eW4Z73kRYk',Positivo
'@groupiepride Mas que maldade :P (já vi a banda em quatro cidades brasileiras distintas viu vc me respeite)',Positivo
'@QuintalSr então quer dizer que vou ter que gastar dinheiro DUAS vezes pra ver um filme que não gosto só pra poder reclamar com propriedade? :P',Positivo
'@catarinavent_ de nadaaa :)',Positivo
'@arkashbot @Pirulla25 O super poder dele é fazer videos com mais de 30 minutos, sem que a gente durma.... :)',Positivo
'@RogerioPaulo @ana_s1906 @maldsuado Creio que sim. :) Da minha parte, continuará. :)',Positivo
'alguém precisa de uma guarda roupa? Estou doando um :)',Positivo
'@heiRicardo mostro.:D',Positivo
'@cabelloxharmo ele é bue seco :( tens de o por bue molhado :)',Positivo
'@KamikasiNEO @YouTube Ow que legal! Aproveite e garanta seu lugar no #WordCampSP :D https://t.co/CEvoBVYd7w',Positivo
'Muita gente diz, com razão, que 2018 tá meio com cheiro de 1968. Mas a música de 1968 é muito melhor, né? :)',Positivo
'Fiz um PPT sobre o Ciro para os eleitores ainda indecisos e receptivos ao projeto. Se alguém tiver interesse, deixei os slides em modo público no seguinte link &gt; https://t.co/2PkFmdXnFJ :) [os primeiros slides tão ai] #CiroPresidente12 #cirogomes #Ciro12 #ciro2018 #pdt https://t.co/jcXlWl50rZ',Positivo
'@Nuriasilva1706 de nada :)',Positivo
'A vida tá mais leve :)',Positivo
'@acsaxzx Já eu n tive sorte nenhuma :)',Positivo
'Conta uma história que você lembre com carinho. — Numa noite... contra o tondela... OH PENTA XAU PENTA XAU PENTA XAU XAU XAU :) https://t.co/2mieNFEvF6',Positivo
'@angelicalshawnn @angelicalbiebs c h u p a l a :)',Positivo
'@Brunices_ @bchartsnet obrigadooo :)',Positivo
'@IleanaSchinder :) que linda!',Positivo
'Diz a lenda que se você der RT aqui, você vau abraçar a Larissa daqui pro final do ano :) #mpn #larissamanoela #falaseriomae #larissamanoelaig https://t.co/9HE0sRF3gx',Positivo
'O Ciro é babaca? Claro! Mas um babaca com propostas :P https://t.co/aOdNtKLMfY',Positivo
'@JanainaDoBrasil Poxa Janaína. Eu sei que minha opinião não te interessa. Mas uma arrumada nos cabelos ficaria ainda mais bonita na foto :-)',Positivo
'@ana_s1906 Diverte-te! :) https://t.co/NCdhuEVNPt',Positivo
'To oferecendo lanche pra quem fizer meu trabalho de sociologia, não percam essa oportunidade :)',Positivo
'Amanhã vou sair às 10:20 :)))))',Positivo
'@gabsramalho_ Aí você divide com os zamigos :)',Positivo
'Acabei de deixar cair o meu lanche :))',Positivo
'@thaysdeliz compra e distribui, todos gostam hahahaha :D',Positivo
'Ciro gomes tem ótimas propostas :)',Positivo
